Population: blue, Agent: agent_0, Location: [4 7], Alive: True
Population: blue, Agent: agent_481, Location: [0 1], Alive: True
Population: blue, Agent: agent_482, Location: [6 2], Alive: True
Population: blue, Agent: agent_483, Location: [7 4], Alive: True
Population: blue, Agent: agent_484, Location: [4 7], Alive: True
Population: blue, Agent: agent_485, Location: [0 8], Alive: True
Population: blue, Agent: agent_486, Location: [1 2], Alive: True
Population: blue, Agent: agent_487, Location: [3 0], Alive: True
Population: blue, Agent: agent_488, Location: [3 1], Alive: True
Population: blue, Agent: agent_489, Location: [8 3], Alive: True
Population: blue, Agent: agent_490, Location: [2 6], Alive: True
Population: blue, Agent: agent_491, Location: [7 3], Alive: True
Population: blue, Agent: agent_492, Location: [8 1], Alive: True
Population: blue, Agent: agent_493, Location: [2 2], Alive: True
Population: blue, Agent: agent_494, Location: [1 8], Alive: True
Population: blue, Agent: agent_495, Location: [0 6], Alive: True
Population: blue, Agent: agent_496, Location: [7 4], Alive: True
Population: blue, Agent: agent_497, Location: [5 1], Alive: True
Population: blue, Agent: agent_498, Location: [1 0], Alive: True
Population: blue, Agent: agent_499, Location: [4 8], Alive: True
Population: blue, Agent: agent_500, Location: [7 5], Alive: True
Population: blue, Agent: agent_501, Location: [5 1], Alive: True
Population: blue, Agent: agent_502, Location: [6 2], Alive: True
Population: blue, Agent: agent_503, Location: [0 6], Alive: True
Population: blue, Agent: agent_504, Location: [8 1], Alive: True
Population: blue, Agent: agent_505, Location: [0 5], Alive: True
Population: blue, Agent: agent_506, Location: [4 7], Alive: True
Population: blue, Agent: agent_507, Location: [5 1], Alive: True
Population: blue, Agent: agent_508, Location: [0 6], Alive: True
Population: blue, Agent: agent_509, Location: [4 0], Alive: True
Population: blue, Agent: agent_510, Location: [7 1], Alive: True
Population: blue, Agent: agent_511, Location: [7 4], Alive: True
Population: blue, Agent: agent_512, Location: [0 4], Alive: True
Population: blue, Agent: agent_513, Location: [1 1], Alive: True
Population: blue, Agent: agent_514, Location: [8 1], Alive: True
Population: blue, Agent: agent_515, Location: [4 8], Alive: True
Population: blue, Agent: agent_516, Location: [5 0], Alive: True
Population: blue, Agent: agent_517, Location: [7 1], Alive: True
Population: blue, Agent: agent_518, Location: [2 6], Alive: True
Population: blue, Agent: agent_519, Location: [3 7], Alive: True
Population: blue, Agent: agent_520, Location: [6 8], Alive: True
Population: blue, Agent: agent_521, Location: [7 5], Alive: True
Population: blue, Agent: agent_522, Location: [3 0], Alive: True
Population: blue, Agent: agent_523, Location: [5 1], Alive: True
Population: blue, Agent: agent_524, Location: [8 3], Alive: True
Population: blue, Agent: agent_525, Location: [2 6], Alive: True
Population: blue, Agent: agent_526, Location: [6 0], Alive: True
Population: blue, Agent: agent_527, Location: [0 2], Alive: True
Population: blue, Agent: agent_528, Location: [0 3], Alive: True
Population: blue, Agent: agent_529, Location: [3 7], Alive: True
Population: blue, Agent: agent_530, Location: [1 1], Alive: True
Population: blue, Agent: agent_531, Location: [7 2], Alive: True
Population: blue, Agent: agent_532, Location: [8 6], Alive: True
Population: blue, Agent: agent_533, Location: [8 4], Alive: True
Population: blue, Agent: agent_534, Location: [1 6], Alive: True
Population: blue, Agent: agent_535, Location: [5 1], Alive: True
Population: blue, Agent: agent_536, Location: [6 0], Alive: True
Population: blue, Agent: agent_537, Location: [0 8], Alive: True
Population: blue, Agent: agent_538, Location: [0 8], Alive: True
Population: blue, Agent: agent_539, Location: [6 2], Alive: True
Population: blue, Agent: agent_540, Location: [8 0], Alive: True
Population: blue, Agent: agent_541, Location: [4 1], Alive: True
Population: blue, Agent: agent_542, Location: [4 8], Alive: True
Population: blue, Agent: agent_543, Location: [8 3], Alive: True
Population: blue, Agent: agent_544, Location: [8 6], Alive: True
Population: blue, Agent: agent_545, Location: [8 6], Alive: True
Population: blue, Agent: agent_546, Location: [7 4], Alive: True
Population: blue, Agent: agent_547, Location: [0 5], Alive: True
Population: blue, Agent: agent_548, Location: [6 2], Alive: True
Population: blue, Agent: agent_549, Location: [0 5], Alive: True
Population: blue, Agent: agent_550, Location: [2 8], Alive: True
Population: blue, Agent: agent_551, Location: [7 0], Alive: True
Population: blue, Agent: agent_552, Location: [0 2], Alive: True
Population: blue, Agent: agent_553, Location: [8 6], Alive: True
Population: blue, Agent: agent_554, Location: [5 1], Alive: True
Population: blue, Agent: agent_555, Location: [5 0], Alive: True
Population: blue, Agent: agent_556, Location: [0 5], Alive: True
Population: blue, Agent: agent_557, Location: [8 6], Alive: True
Population: blue, Agent: agent_558, Location: [7 5], Alive: True
Population: blue, Agent: agent_559, Location: [8 3], Alive: True
Population: blue, Agent: agent_560, Location: [8 3], Alive: True
Population: blue, Agent: agent_561, Location: [7 6], Alive: True
Population: blue, Agent: agent_562, Location: [2 6], Alive: True
Population: blue, Agent: agent_563, Location: [0 5], Alive: True
Population: blue, Agent: agent_564, Location: [0 8], Alive: True
Population: blue, Agent: agent_565, Location: [0 2], Alive: True
Population: blue, Agent: agent_566, Location: [1 4], Alive: True
Population: blue, Agent: agent_567, Location: [6 8], Alive: True
Population: blue, Agent: agent_568, Location: [8 3], Alive: True
Population: blue, Agent: agent_569, Location: [8 6], Alive: True
Population: blue, Agent: agent_570, Location: [0 4], Alive: True
Population: blue, Agent: agent_571, Location: [6 1], Alive: True
Population: blue, Agent: agent_572, Location: [1 2], Alive: True
Population: blue, Agent: agent_573, Location: [6 2], Alive: True
Population: blue, Agent: agent_574, Location: [7 6], Alive: True
Population: blue, Agent: agent_575, Location: [1 2], Alive: True
Population: blue, Agent: agent_576, Location: [0 3], Alive: True
Population: blue, Agent: agent_577, Location: [8 4], Alive: True
Population: blue, Agent: agent_578, Location: [8 3], Alive: True
Population: blue, Agent: agent_579, Location: [8 1], Alive: True
Population: blue, Agent: agent_580, Location: [2 2], Alive: True
Population: blue, Agent: agent_581, Location: [1 4], Alive: True
Population: blue, Agent: agent_582, Location: [5 0], Alive: True
Population: blue, Agent: agent_583, Location: [6 2], Alive: True
Population: blue, Agent: agent_584, Location: [6 0], Alive: True
Population: blue, Agent: agent_585, Location: [7 3], Alive: True
Population: blue, Agent: agent_586, Location: [1 0], Alive: True
Population: blue, Agent: agent_587, Location: [1 3], Alive: True
Population: blue, Agent: agent_588, Location: [0 8], Alive: True
Population: blue, Agent: agent_589, Location: [2 6], Alive: True
Population: blue, Agent: agent_590, Location: [0 8], Alive: True
Population: blue, Agent: agent_591, Location: [0 5], Alive: True
Population: blue, Agent: agent_592, Location: [0 1], Alive: True
Population: blue, Agent: agent_593, Location: [1 0], Alive: True
Population: blue, Agent: agent_594, Location: [5 1], Alive: True
Population: blue, Agent: agent_595, Location: [0 8], Alive: True
Population: blue, Agent: agent_596, Location: [4 8], Alive: True
Population: blue, Agent: agent_597, Location: [6 7], Alive: True
Population: blue, Agent: agent_598, Location: [0 7], Alive: True
Population: blue, Agent: agent_599, Location: [7 4], Alive: True
Population: blue, Agent: agent_600, Location: [0 1], Alive: True
Population: blue, Agent: agent_601, Location: [6 8], Alive: True
Population: blue, Agent: agent_602, Location: [1 0], Alive: True
Population: blue, Agent: agent_603, Location: [1 0], Alive: True
Population: blue, Agent: agent_604, Location: [7 1], Alive: True
Population: blue, Agent: agent_605, Location: [7 4], Alive: True
Population: blue, Agent: agent_606, Location: [6 1], Alive: True
Population: blue, Agent: agent_607, Location: [7 4], Alive: True
Population: blue, Agent: agent_608, Location: [5 8], Alive: True
Population: blue, Agent: agent_609, Location: [1 3], Alive: True
Population: blue, Agent: agent_610, Location: [6 2], Alive: True
Population: blue, Agent: agent_611, Location: [8 0], Alive: True
Population: blue, Agent: agent_612, Location: [1 2], Alive: True
Population: blue, Agent: agent_613, Location: [7 8], Alive: True
Population: blue, Agent: agent_614, Location: [7 5], Alive: True
Population: blue, Agent: agent_615, Location: [2 6], Alive: True
Population: blue, Agent: agent_616, Location: [0 0], Alive: True
Population: blue, Agent: agent_617, Location: [3 1], Alive: True
Population: blue, Agent: agent_618, Location: [7 0], Alive: True
Population: blue, Agent: agent_619, Location: [7 6], Alive: True
Population: blue, Agent: agent_620, Location: [8 5], Alive: True
Population: blue, Agent: agent_621, Location: [6 7], Alive: True
Population: blue, Agent: agent_622, Location: [0 1], Alive: True
Population: blue, Agent: agent_623, Location: [2 0], Alive: True
Population: blue, Agent: agent_624, Location: [7 4], Alive: True
Population: blue, Agent: agent_625, Location: [0 8], Alive: True
Population: blue, Agent: agent_626, Location: [6 1], Alive: True
Population: blue, Agent: agent_627, Location: [8 4], Alive: True
Population: blue, Agent: agent_628, Location: [8 0], Alive: True
Population: blue, Agent: agent_629, Location: [2 6], Alive: True
Population: blue, Agent: agent_630, Location: [1 7], Alive: True
Population: blue, Agent: agent_631, Location: [3 8], Alive: True
Population: blue, Agent: agent_632, Location: [6 8], Alive: True
Population: blue, Agent: agent_633, Location: [5 0], Alive: True
Population: blue, Agent: agent_634, Location: [8 3], Alive: True
Population: blue, Agent: agent_635, Location: [3 0], Alive: True
Population: blue, Agent: agent_636, Location: [6 1], Alive: True
Population: blue, Agent: agent_637, Location: [7 4], Alive: True
Population: blue, Agent: agent_638, Location: [1 1], Alive: True
Population: blue, Agent: agent_639, Location: [5 7], Alive: True
Population: blue, Agent: agent_640, Location: [2 6], Alive: True
Population: blue, Agent: agent_641, Location: [5 0], Alive: True
Population: blue, Agent: agent_642, Location: [4 1], Alive: True
Population: blue, Agent: agent_643, Location: [8 0], Alive: True
Population: blue, Agent: agent_644, Location: [6 2], Alive: True
Population: blue, Agent: agent_645, Location: [0 6], Alive: True
Population: blue, Agent: agent_646, Location: [0 1], Alive: True
Population: blue, Agent: agent_647, Location: [8 3], Alive: True
Population: blue, Agent: agent_648, Location: [7 4], Alive: True
Population: blue, Agent: agent_649, Location: [8 6], Alive: True
Population: blue, Agent: agent_650, Location: [4 7], Alive: True
Population: blue, Agent: agent_651, Location: [0 5], Alive: True
Population: blue, Agent: agent_652, Location: [6 1], Alive: True
Population: blue, Agent: agent_653, Location: [5 0], Alive: True
Population: blue, Agent: agent_654, Location: [5 0], Alive: True
Population: blue, Agent: agent_655, Location: [7 1], Alive: True
Population: blue, Agent: agent_656, Location: [3 7], Alive: True
Population: blue, Agent: agent_657, Location: [7 6], Alive: True
Population: blue, Agent: agent_658, Location: [2 7], Alive: True
Population: blue, Agent: agent_659, Location: [1 3], Alive: True
Population: blue, Agent: agent_660, Location: [6 8], Alive: True
Population: blue, Agent: agent_661, Location: [0 5], Alive: True
Population: blue, Agent: agent_662, Location: [3 7], Alive: True
Population: blue, Agent: agent_663, Location: [5 1], Alive: True
Population: blue, Agent: agent_664, Location: [8 0], Alive: True
Population: blue, Agent: agent_665, Location: [8 0], Alive: True
Population: blue, Agent: agent_666, Location: [1 1], Alive: True
Population: blue, Agent: agent_667, Location: [8 5], Alive: True
Population: blue, Agent: agent_668, Location: [6 2], Alive: True
Population: blue, Agent: agent_669, Location: [1 1], Alive: True
Population: blue, Agent: agent_670, Location: [3 7], Alive: True
Population: blue, Agent: agent_671, Location: [8 5], Alive: True
Population: blue, Agent: agent_672, Location: [1 3], Alive: True
Population: blue, Agent: agent_673, Location: [1 2], Alive: True
Population: blue, Agent: agent_674, Location: [0 0], Alive: True
Population: blue, Agent: agent_675, Location: [4 7], Alive: True
Population: blue, Agent: agent_676, Location: [0 1], Alive: True
Population: blue, Agent: agent_677, Location: [3 7], Alive: True
Population: blue, Agent: agent_678, Location: [3 7], Alive: True
Population: blue, Agent: agent_679, Location: [0 4], Alive: True
Population: blue, Agent: agent_680, Location: [0 6], Alive: True
Population: blue, Agent: agent_681, Location: [6 0], Alive: True
Population: blue, Agent: agent_682, Location: [7 2], Alive: True
Population: blue, Agent: agent_683, Location: [7 6], Alive: True
Population: blue, Agent: agent_684, Location: [6 0], Alive: True
Population: blue, Agent: agent_685, Location: [6 1], Alive: True
Population: blue, Agent: agent_686, Location: [0 7], Alive: True
Population: blue, Agent: agent_687, Location: [6 2], Alive: True
Population: blue, Agent: agent_688, Location: [7 3], Alive: True
Population: blue, Agent: agent_689, Location: [7 2], Alive: True
Population: blue, Agent: agent_690, Location: [5 7], Alive: True
Population: blue, Agent: agent_691, Location: [1 2], Alive: True
Population: blue, Agent: agent_692, Location: [2 7], Alive: True
Population: blue, Agent: agent_693, Location: [0 0], Alive: True
Population: blue, Agent: agent_694, Location: [4 7], Alive: True
Population: blue, Agent: agent_695, Location: [5 7], Alive: True
Population: blue, Agent: agent_696, Location: [1 0], Alive: True
Population: blue, Agent: agent_697, Location: [1 4], Alive: True
Population: blue, Agent: agent_698, Location: [8 0], Alive: True
Population: blue, Agent: agent_699, Location: [6 8], Alive: True
Population: blue, Agent: agent_700, Location: [1 2], Alive: True
Population: blue, Agent: agent_701, Location: [7 1], Alive: True
Population: blue, Agent: agent_702, Location: [7 6], Alive: True
Population: blue, Agent: agent_703, Location: [0 1], Alive: True
Population: blue, Agent: agent_704, Location: [7 2], Alive: True
Population: blue, Agent: agent_705, Location: [6 7], Alive: True
Population: blue, Agent: agent_706, Location: [7 8], Alive: True
Population: blue, Agent: agent_707, Location: [2 7], Alive: True
Population: blue, Agent: agent_708, Location: [7 6], Alive: True
Population: blue, Agent: agent_709, Location: [7 6], Alive: True
Population: blue, Agent: agent_710, Location: [1 0], Alive: True
Population: blue, Agent: agent_711, Location: [8 6], Alive: True
Population: blue, Agent: agent_712, Location: [0 5], Alive: True
Population: blue, Agent: agent_713, Location: [3 0], Alive: True
Population: blue, Agent: agent_714, Location: [2 7], Alive: True
Population: blue, Agent: agent_715, Location: [8 6], Alive: True
Population: blue, Agent: agent_716, Location: [2 6], Alive: True
Population: blue, Agent: agent_717, Location: [6 7], Alive: True
Population: blue, Agent: agent_718, Location: [2 6], Alive: True
Population: blue, Agent: agent_719, Location: [0 5], Alive: True
Population: blue, Agent: agent_720, Location: [0 3], Alive: True
Population: blue, Agent: agent_721, Location: [0 8], Alive: True
Population: blue, Agent: agent_722, Location: [5 8], Alive: True
Population: blue, Agent: agent_723, Location: [0 1], Alive: True
Population: blue, Agent: agent_724, Location: [2 0], Alive: True
Population: blue, Agent: agent_725, Location: [0 1], Alive: True
Population: blue, Agent: agent_726, Location: [5 1], Alive: True
Population: blue, Agent: agent_727, Location: [8 5], Alive: True
Population: blue, Agent: agent_728, Location: [0 6], Alive: True
Population: blue, Agent: agent_729, Location: [0 4], Alive: True
Population: blue, Agent: agent_730, Location: [3 7], Alive: True
Population: blue, Agent: agent_731, Location: [4 1], Alive: True
Population: blue, Agent: agent_732, Location: [1 1], Alive: True
Population: blue, Agent: agent_733, Location: [3 1], Alive: True
Population: blue, Agent: agent_734, Location: [0 4], Alive: True
Population: blue, Agent: agent_735, Location: [4 8], Alive: True
Population: blue, Agent: agent_736, Location: [6 1], Alive: True
Population: blue, Agent: agent_737, Location: [8 1], Alive: True
Population: blue, Agent: agent_738, Location: [0 0], Alive: True
Population: blue, Agent: agent_739, Location: [3 0], Alive: True
Population: blue, Agent: agent_740, Location: [4 7], Alive: True
Population: blue, Agent: agent_741, Location: [6 2], Alive: True
Population: blue, Agent: agent_742, Location: [0 2], Alive: True
Population: blue, Agent: agent_743, Location: [2 2], Alive: True
Population: blue, Agent: agent_744, Location: [0 4], Alive: True
Population: blue, Agent: agent_745, Location: [3 0], Alive: True
Population: blue, Agent: agent_746, Location: [8 1], Alive: True
Population: blue, Agent: agent_747, Location: [7 1], Alive: True
Population: blue, Agent: agent_748, Location: [2 0], Alive: True
Population: blue, Agent: agent_749, Location: [0 0], Alive: True
Population: blue, Agent: agent_750, Location: [7 0], Alive: True
Population: blue, Agent: agent_751, Location: [7 4], Alive: True
Population: blue, Agent: agent_752, Location: [7 2], Alive: True
Population: blue, Agent: agent_753, Location: [0 8], Alive: True
Population: blue, Agent: agent_754, Location: [3 0], Alive: True
Population: blue, Agent: agent_755, Location: [0 2], Alive: True
Population: blue, Agent: agent_756, Location: [5 1], Alive: True
Population: blue, Agent: agent_757, Location: [2 6], Alive: True
Population: blue, Agent: agent_758, Location: [7 3], Alive: True
Population: blue, Agent: agent_759, Location: [0 2], Alive: True
Population: blue, Agent: agent_760, Location: [0 5], Alive: True
Population: blue, Agent: agent_761, Location: [3 7], Alive: True
Population: blue, Agent: agent_762, Location: [7 2], Alive: True
Population: blue, Agent: agent_763, Location: [1 8], Alive: True
Population: blue, Agent: agent_764, Location: [5 0], Alive: True
Population: blue, Agent: agent_765, Location: [0 8], Alive: True
Population: blue, Agent: agent_766, Location: [0 1], Alive: True
Population: blue, Agent: agent_767, Location: [8 1], Alive: True
Population: blue, Agent: agent_768, Location: [6 1], Alive: True
Population: blue, Agent: agent_769, Location: [6 0], Alive: True
Population: blue, Agent: agent_770, Location: [7 2], Alive: True
Population: blue, Agent: agent_771, Location: [1 8], Alive: True
Population: blue, Agent: agent_772, Location: [7 8], Alive: True
Population: blue, Agent: agent_773, Location: [4 1], Alive: True
Population: blue, Agent: agent_774, Location: [8 3], Alive: True
Population: blue, Agent: agent_775, Location: [4 7], Alive: True
Population: blue, Agent: agent_776, Location: [8 7], Alive: True
Population: blue, Agent: agent_777, Location: [0 2], Alive: True
Population: blue, Agent: agent_778, Location: [2 6], Alive: True
Population: blue, Agent: agent_779, Location: [7 2], Alive: True
Population: blue, Agent: agent_780, Location: [6 1], Alive: True
Population: blue, Agent: agent_781, Location: [2 6], Alive: True
Population: blue, Agent: agent_782, Location: [6 2], Alive: True
Population: blue, Agent: agent_783, Location: [5 0], Alive: True
Population: blue, Agent: agent_784, Location: [6 6], Alive: True
Population: blue, Agent: agent_785, Location: [8 2], Alive: True
Population: blue, Agent: agent_786, Location: [2 0], Alive: True
Population: blue, Agent: agent_787, Location: [2 0], Alive: True
Population: blue, Agent: agent_788, Location: [7 2], Alive: True
Population: blue, Agent: agent_789, Location: [6 7], Alive: True
Population: blue, Agent: agent_790, Location: [6 7], Alive: True
Population: blue, Agent: agent_791, Location: [8 4], Alive: True
Population: blue, Agent: agent_792, Location: [2 7], Alive: True
Population: blue, Agent: agent_793, Location: [5 0], Alive: True
Population: blue, Agent: agent_794, Location: [8 0], Alive: True
Population: blue, Agent: agent_795, Location: [1 4], Alive: True
Population: blue, Agent: agent_796, Location: [6 2], Alive: True
Population: blue, Agent: agent_797, Location: [1 1], Alive: True
Population: blue, Agent: agent_798, Location: [4 7], Alive: True
Population: blue, Agent: agent_799, Location: [8 5], Alive: True
Population: blue, Agent: agent_800, Location: [0 1], Alive: True
Population: blue, Agent: agent_801, Location: [5 8], Alive: True
Population: blue, Agent: agent_802, Location: [4 0], Alive: True
Population: blue, Agent: agent_803, Location: [0 3], Alive: True
Population: blue, Agent: agent_804, Location: [7 8], Alive: True
Population: blue, Agent: agent_805, Location: [7 6], Alive: True
Population: blue, Agent: agent_806, Location: [0 8], Alive: True
Population: blue, Agent: agent_807, Location: [8 0], Alive: True
Population: blue, Agent: agent_808, Location: [7 4], Alive: True
Population: blue, Agent: agent_809, Location: [0 1], Alive: True
Population: blue, Agent: agent_810, Location: [0 1], Alive: True
Population: blue, Agent: agent_811, Location: [0 5], Alive: True
Population: blue, Agent: agent_812, Location: [0 0], Alive: True
Population: blue, Agent: agent_813, Location: [1 2], Alive: True
Population: blue, Agent: agent_814, Location: [1 1], Alive: True
Population: blue, Agent: agent_815, Location: [6 0], Alive: True
Population: blue, Agent: agent_816, Location: [2 0], Alive: True
Population: blue, Agent: agent_817, Location: [1 8], Alive: True
Population: blue, Agent: agent_818, Location: [0 0], Alive: True
Population: blue, Agent: agent_819, Location: [7 3], Alive: True
Population: blue, Agent: agent_820, Location: [1 2], Alive: True
Population: blue, Agent: agent_821, Location: [0 2], Alive: True
Population: blue, Agent: agent_822, Location: [0 6], Alive: True
Population: blue, Agent: agent_823, Location: [1 0], Alive: True
Population: blue, Agent: agent_824, Location: [2 7], Alive: True
Population: blue, Agent: agent_825, Location: [1 1], Alive: True
Population: blue, Agent: agent_826, Location: [2 7], Alive: True
Population: blue, Agent: agent_827, Location: [6 0], Alive: True
Population: blue, Agent: agent_828, Location: [2 0], Alive: True
Population: blue, Agent: agent_829, Location: [7 8], Alive: True
Population: blue, Agent: agent_830, Location: [6 2], Alive: True
Population: blue, Agent: agent_831, Location: [8 5], Alive: True
Population: blue, Agent: agent_832, Location: [0 0], Alive: True
Population: blue, Agent: agent_833, Location: [0 6], Alive: True
Population: blue, Agent: agent_834, Location: [3 0], Alive: True
Population: blue, Agent: agent_835, Location: [2 6], Alive: True
Population: blue, Agent: agent_836, Location: [6 2], Alive: True
Population: blue, Agent: agent_837, Location: [7 2], Alive: True
Population: blue, Agent: agent_838, Location: [6 0], Alive: True
Population: blue, Agent: agent_839, Location: [6 1], Alive: True
Population: blue, Agent: agent_840, Location: [4 8], Alive: True
Population: blue, Agent: agent_841, Location: [7 4], Alive: True
Population: blue, Agent: agent_842, Location: [8 4], Alive: True
Population: blue, Agent: agent_843, Location: [8 0], Alive: True
Population: blue, Agent: agent_844, Location: [2 6], Alive: True
Population: blue, Agent: agent_845, Location: [4 8], Alive: True
Population: blue, Agent: agent_846, Location: [6 1], Alive: True
Population: blue, Agent: agent_847, Location: [7 4], Alive: True
Population: blue, Agent: agent_848, Location: [3 1], Alive: True
Population: blue, Agent: agent_849, Location: [7 7], Alive: True
Population: blue, Agent: agent_850, Location: [6 8], Alive: True
Population: blue, Agent: agent_851, Location: [7 8], Alive: True
Population: blue, Agent: agent_852, Location: [0 5], Alive: True
Population: blue, Agent: agent_853, Location: [2 2], Alive: True
Population: blue, Agent: agent_854, Location: [1 2], Alive: True
Population: blue, Agent: agent_855, Location: [1 2], Alive: True
Population: blue, Agent: agent_856, Location: [0 5], Alive: True
Population: blue, Agent: agent_857, Location: [0 2], Alive: True
Population: blue, Agent: agent_858, Location: [8 6], Alive: True
Population: blue, Agent: agent_859, Location: [1 0], Alive: True
Population: blue, Agent: agent_860, Location: [8 6], Alive: True
Population: blue, Agent: agent_861, Location: [0 5], Alive: True
Population: blue, Agent: agent_862, Location: [1 4], Alive: True
Population: blue, Agent: agent_863, Location: [3 7], Alive: True
Population: blue, Agent: agent_864, Location: [0 5], Alive: True
Population: blue, Agent: agent_865, Location: [8 1], Alive: True
Population: blue, Agent: agent_866, Location: [7 0], Alive: True
Population: blue, Agent: agent_867, Location: [6 2], Alive: True
Population: blue, Agent: agent_868, Location: [7 5], Alive: True
Population: blue, Agent: agent_869, Location: [4 8], Alive: True
Population: blue, Agent: agent_870, Location: [0 0], Alive: True
Population: blue, Agent: agent_871, Location: [0 1], Alive: True
Population: blue, Agent: agent_872, Location: [6 0], Alive: True
Population: blue, Agent: agent_873, Location: [3 0], Alive: True
Population: blue, Agent: agent_874, Location: [1 1], Alive: True
Population: blue, Agent: agent_875, Location: [1 8], Alive: True
Population: blue, Agent: agent_876, Location: [4 7], Alive: True
Population: blue, Agent: agent_877, Location: [7 8], Alive: True
Population: blue, Agent: agent_878, Location: [2 6], Alive: True
Population: blue, Agent: agent_879, Location: [1 1], Alive: True
Population: blue, Agent: agent_880, Location: [7 4], Alive: True
Population: blue, Agent: agent_881, Location: [6 7], Alive: True
Population: blue, Agent: agent_882, Location: [7 8], Alive: True
Population: blue, Agent: agent_883, Location: [1 1], Alive: True
Population: blue, Agent: agent_884, Location: [7 1], Alive: True
Population: blue, Agent: agent_885, Location: [1 3], Alive: True
Population: blue, Agent: agent_886, Location: [8 0], Alive: True
Population: blue, Agent: agent_887, Location: [0 6], Alive: True
Population: blue, Agent: agent_888, Location: [7 0], Alive: True
Population: blue, Agent: agent_889, Location: [4 8], Alive: True
Population: blue, Agent: agent_890, Location: [6 2], Alive: True
Population: blue, Agent: agent_891, Location: [0 0], Alive: True
Population: blue, Agent: agent_892, Location: [7 5], Alive: True
Population: blue, Agent: agent_893, Location: [6 2], Alive: True
Population: blue, Agent: agent_894, Location: [4 7], Alive: True
Population: blue, Agent: agent_895, Location: [8 6], Alive: True
Population: blue, Agent: agent_896, Location: [7 2], Alive: True
Population: blue, Agent: agent_897, Location: [0 0], Alive: True
Population: blue, Agent: agent_898, Location: [1 0], Alive: True
Population: blue, Agent: agent_899, Location: [4 1], Alive: True
Population: blue, Agent: agent_900, Location: [5 0], Alive: True
Population: blue, Agent: agent_901, Location: [2 8], Alive: True
Population: blue, Agent: agent_902, Location: [5 0], Alive: True
Population: blue, Agent: agent_903, Location: [8 5], Alive: True
Population: blue, Agent: agent_904, Location: [0 0], Alive: True
Population: blue, Agent: agent_905, Location: [3 0], Alive: True
Population: blue, Agent: agent_906, Location: [7 6], Alive: True
Population: blue, Agent: agent_907, Location: [7 6], Alive: True
Population: blue, Agent: agent_908, Location: [6 2], Alive: True
Population: blue, Agent: agent_909, Location: [7 7], Alive: True
Population: blue, Agent: agent_910, Location: [6 2], Alive: True
Population: blue, Agent: agent_911, Location: [8 0], Alive: True
Population: blue, Agent: agent_912, Location: [5 0], Alive: True
Population: blue, Agent: agent_913, Location: [7 2], Alive: True
Population: blue, Agent: agent_914, Location: [1 4], Alive: True
Population: blue, Agent: agent_915, Location: [8 1], Alive: True
Population: blue, Agent: agent_916, Location: [2 7], Alive: True
Population: blue, Agent: agent_917, Location: [8 0], Alive: True
Population: blue, Agent: agent_918, Location: [6 0], Alive: True
Population: blue, Agent: agent_919, Location: [0 3], Alive: True
Population: blue, Agent: agent_920, Location: [7 4], Alive: True
Population: blue, Agent: agent_921, Location: [1 8], Alive: True
Population: blue, Agent: agent_922, Location: [5 8], Alive: True
Population: blue, Agent: agent_923, Location: [7 8], Alive: True
Population: blue, Agent: agent_924, Location: [7 6], Alive: True
Population: blue, Agent: agent_925, Location: [2 7], Alive: True
Population: blue, Agent: agent_926, Location: [7 6], Alive: True
Population: blue, Agent: agent_927, Location: [2 6], Alive: True
Population: blue, Agent: agent_928, Location: [6 7], Alive: True
Population: blue, Agent: agent_929, Location: [4 1], Alive: True
Population: blue, Agent: agent_930, Location: [6 2], Alive: True
Population: blue, Agent: agent_931, Location: [3 0], Alive: True
Population: blue, Agent: agent_932, Location: [4 8], Alive: True
Population: blue, Agent: agent_933, Location: [8 4], Alive: True
Population: blue, Agent: agent_934, Location: [8 6], Alive: True
Population: blue, Agent: agent_935, Location: [8 0], Alive: True
Population: blue, Agent: agent_936, Location: [2 6], Alive: True
Population: blue, Agent: agent_937, Location: [6 2], Alive: True
Population: blue, Agent: agent_938, Location: [2 0], Alive: True
Population: blue, Agent: agent_939, Location: [0 5], Alive: True
Population: blue, Agent: agent_940, Location: [2 1], Alive: True
Population: blue, Agent: agent_941, Location: [7 6], Alive: True
Population: blue, Agent: agent_942, Location: [8 1], Alive: True
Population: blue, Agent: agent_943, Location: [6 8], Alive: True
Population: blue, Agent: agent_944, Location: [7 6], Alive: True
Population: blue, Agent: agent_945, Location: [6 0], Alive: True
Population: blue, Agent: agent_946, Location: [5 8], Alive: True
Population: blue, Agent: agent_947, Location: [0 2], Alive: True
Population: blue, Agent: agent_948, Location: [6 2], Alive: True
Population: blue, Agent: agent_949, Location: [8 1], Alive: True
Population: blue, Agent: agent_950, Location: [2 6], Alive: True
Population: blue, Agent: agent_951, Location: [0 5], Alive: True
Population: blue, Agent: agent_952, Location: [5 0], Alive: True
Population: blue, Agent: agent_953, Location: [7 0], Alive: True
Population: blue, Agent: agent_954, Location: [5 0], Alive: True
Population: blue, Agent: agent_955, Location: [7 3], Alive: True
Population: blue, Agent: agent_956, Location: [8 4], Alive: True
Population: blue, Agent: agent_957, Location: [6 2], Alive: True
Population: blue, Agent: agent_958, Location: [7 8], Alive: True
Population: blue, Agent: agent_959, Location: [7 4], Alive: True
Population: blue, Agent: agent_960, Location: [7 7], Alive: True
Population: blue, Agent: agent_961, Location: [5 8], Alive: True
